Year,Month,DayofMonth,DayOfWeek,Actual_Shipment_Time,Planned_Shipment_Time,Planned_Delivery_Time,Carrier_Name,Carrier_Num,Planned_TimeofTravel,Shipment_Delay,Source,Destination,Distance,Delivery_Status
2020,1,5,6,13:30,13:15,20:10,WN,347,75,15.0,MDW,BNA,395,0.0
2020,1,5,6,17:55,17:55,17:05,WN,581,80,0.0,MDW,BNA,395,0.0
2020,1,5,6,10:47,10:30,19:20,WN,640,75,17.0,MDW,BNA,395,1.0
2020,1,5,6,7:58,8:00,16:20,WN,689,80,-2.0,MDW,BNA,395,0.0
2020,1,5,6,21:48,20:35,21:55,WN,851,80,73.0,MDW,BNA,395,1.0
2020,1,5,6,16:18,15:40,16:20,WN,910,80,38.0,MDW,BNA,395,1.0
2020,1,5,6,12:02,11:50,13:05,WN,923,75,12.0,MDW,BNA,395,0.0
2020,1,5,6,19:27,19:25,20:45,WN,934,80,2.0,MDW,BNA,395,0.0
2020,1,5,6,8:28,8:20,12:05,WN,1690,80,8.0,MDW,BUF,468,0.0
2020,1,5,6,12:59,12:55,8:15,WN,1828,80,4.0,MDW,BUF,468,0.0
2020,1,5,6,20:47,19:55,21:15,WN,2975,80,52.0,MDW,BUF,468,1.0
2020,1,5,6,16:17,16:10,17:50,WN,103,105,7.0,MDW,BWI,611,0.0
2020,1,5,6,22:04,19:50,22:35,WN,106,105,134.0,MDW,BWI,611,1.0
2020,1,5,6,13:19,13:00,16:05,WN,208,105,19.0,MDW,BWI,611,1.0
2020,1,5,6,15:36,15:15,8:30,WN,224,105,21.0,MDW,BWI,611,1.0
2020,1,5,6,8:51,8:50,11:35,WN,466,105,1.0,MDW,BWI,611,0.0
2020,1,5,6,17:11,17:15,15:05,WN,1021,105,-4.0,MDW,BWI,611,0.0
2020,1,5,6,10:39,10:35,13:20,WN,2272,105,4.0,MDW,BWI,611,0.0
2020,1,5,6,18:52,18:25,23:30,WN,30,70,27.0,MDW,CLE,307,1.0
2020,1,5,6,8:18,8:20,18:50,WN,387,65,-2.0,MDW,CLE,307,0.0
2020,1,5,6,11:38,11:35,20:30,WN,628,70,3.0,MDW,CLE,307,0.0
2020,1,5,6,16:04,16:00,18:15,WN,1247,75,4.0,MDW,CLE,307,0.0
2020,1,5,6,14:12,14:10,12:40,WN,1489,70,2.0,MDW,CLE,307,0.0
2020,1,5,6,10:55,10:55,12:05,WN,129,65,0.0,MDW,CMH,284,0.0
2020,1,5,6,16:00,16:00,19:10,WN,713,65,0.0,MDW,CMH,284,0.0
2020,1,5,6,8:56,9:00,9:40,WN,748,65,-4.0,MDW,CMH,284,0.0
2020,1,5,6,6:06,6:05,11:20,WN,1862,60,1.0,MDW,CMH,284,0.0
2020,1,5,6,13:31,13:25,15:30,WN,2470,65,6.0,MDW,CMH,284,0.0
2020,1,5,6,17:29,17:30,8:00,WN,2474,65,-1.0,MDW,CMH,284,0.0
2020,1,5,6,20:50,20:25,21:55,WN,172,150,25.0,MDW,DEN,895,1.0
2020,1,5,6,12:40,12:20,13:25,WN,806,155,20.0,MDW,DEN,895,1.0
2020,1,5,6,9:32,9:30,9:40,WN,902,155,2.0,MDW,DEN,895,0.0
2020,1,5,6,14:39,14:25,15:25,WN,1852,155,14.0,MDW,DEN,895,0.0
2020,1,5,6,17:53,17:05,18:45,WN,1944,160,48.0,MDW,DEN,895,1.0
2020,1,5,6,11:58,12:00,7:20,WN,308,65,-2.0,MDW,DTW,229,0.0
2020,1,5,6,7:57,8:00,10:00,WN,424,60,-3.0,MDW,DTW,229,0.0
2020,1,5,6,18:59,18:25,20:30,WN,1006,65,34.0,MDW,DTW,229,1.0
2020,1,5,6,16:23,16:10,21:15,WN,1014,70,13.0,MDW,DTW,229,0.0
2020,1,5,6,14:20,14:05,16:10,WN,1916,65,15.0,MDW,DTW,229,0.0
2020,1,5,6,9:58,9:55,12:00,WN,2562,65,3.0,MDW,DTW,229,0.0
2020,1,5,6,13:15,13:05,16:20,WN,234,175,10.0,MDW,FLL,1166,0.0
2020,1,5,6,18:08,17:35,11:00,WN,892,175,33.0,MDW,FLL,1166,1.0
2020,1,5,6,9:35,9:25,20:15,WN,2630,180,10.0,MDW,FLL,1166,0.0
2020,1,5,6,21:00,19:55,13:20,WN,3228,175,65.0,MDW,FLL,1166,1.0
2020,1,5,6,6:28,6:30,14:05,WN,3848,180,-2.0,MDW,FLL,1166,0.0
2020,1,5,6,6:55,6:55,9:40,WN,281,165,0.0,MDW,HOU,937,0.0
2020,1,5,6,7:39,7:40,18:50,WN,597,165,-1.0,MDW,HOU,937,0.0
2020,1,5,6,14:20,14:15,16:20,WN,1927,165,5.0,MDW,HOU,937,0.0
2020,1,5,6,11:22,11:15,14:00,WN,3763,165,7.0,MDW,HOU,937,0.0
2020,1,5,6,17:23,17:10,19:55,WN,3841,165,13.0,MDW,HOU,937,0.0
2020,1,5,6,17:10,16:50,11:35,WN,335,100,20.0,MDW,IAD,577,1.0
2020,1,5,6,14:17,14:05,11:40,WN,1307,105,12.0,MDW,IAD,577,0.0
2020,1,5,6,11:55,11:50,14:35,WN,1488,105,5.0,MDW,IAD,577,0.0
2020,1,5,6,20:20,19:15,21:55,WN,3232,100,65.0,MDW,IAD,577,1.0
2020,1,5,6,19:10,18:40,23:30,WN,441,55,30.0,MDW,IND,162,1.0
2020,1,5,6,13:02,12:55,9:25,WN,1333,50,7.0,MDW,IND,162,0.0
2020,1,5,6,12:44,12:45,15:55,WN,707,130,-1.0,MDW,ISP,765,0.0
2020,1,5,6,9:02,9:05,17:50,WN,969,120,-3.0,MDW,ISP,765,0.0
2020,1,5,6,20:13,19:50,12:35,WN,1191,120,23.0,MDW,ISP,765,1.0
2020,1,5,6,15:49,15:50,12:35,WN,1667,130,-1.0,MDW,ISP,765,0.0
2020,1,5,6,18:52,18:45,9:30,WN,2703,125,7.0,MDW,ISP,765,0.0
2020,1,5,6,18:59,18:45,20:45,WN,405,120,14.0,MDW,JAN,666,0.0
2020,1,5,6,21:07,21:00,8:40,WN,164,240,7.0,MDW,LAS,1521,0.0
2020,1,5,6,6:59,7:00,9:00,WN,199,240,-1.0,MDW,LAS,1521,0.0
2020,1,5,6,17:14,17:05,19:05,WN,201,240,9.0,MDW,LAS,1521,0.0
2020,1,5,6,10:29,10:30,12:30,WN,300,240,-1.0,MDW,LAS,1521,0.0
2020,1,5,6,12:22,12:00,14:00,WN,872,240,22.0,MDW,LAS,1521,1.0
2020,1,5,6,7:42,7:40,9:40,WN,1016,240,2.0,MDW,LAS,1521,0.0
2020,1,5,6,15:01,15:00,16:20,WN,1422,240,1.0,MDW,LAS,1521,0.0
2020,1,5,6,8:31,8:30,14:05,WN,2295,240,1.0,MDW,LAS,1521,0.0
2020,1,5,6,19:58,19:25,20:55,WN,2449,240,33.0,MDW,LAS,1521,1.0
2020,1,5,6,15:41,14:30,13:45,WN,3844,240,71.0,MDW,LAS,1521,1.0
2020,1,5,6,8:50,8:40,18:15,WN,118,275,10.0,MDW,LAX,1750,0.0
2020,1,5,6,7:00,6:55,21:55,WN,184,270,5.0,MDW,LAX,1750,0.0
2020,1,5,6,15:43,15:00,13:35,WN,829,270,43.0,MDW,LAX,1750,1.0
2020,1,5,6,11:48,11:40,20:15,WN,2979,275,8.0,MDW,LAX,1750,0.0
2020,1,5,6,14:13,14:00,13:45,WN,3149,270,13.0,MDW,LAX,1750,0.0
2020,1,5,6,17:55,17:35,18:25,WN,3584,275,20.0,MDW,LAX,1750,1.0
2020,1,5,6,15:18,15:00,17:20,WN,2866,105,18.0,MDW,LIT,544,1.0
2020,1,5,6,7:11,7:15,23:15,WN,19,85,-4.0,MDW,MCI,405,0.0
2020,1,5,6,10:43,10:40,17:50,WN,33,85,3.0,MDW,MCI,405,0.0
2020,1,5,6,17:29,17:20,18:45,WN,59,85,9.0,MDW,MCI,405,0.0
2020,1,5,6,12:48,12:45,12:25,WN,132,85,3.0,MDW,MCI,405,0.0
2020,1,5,6,9:26,9:25,16:05,WN,449,85,1.0,MDW,MCI,405,0.0
2020,1,5,6,19:54,19:35,21:00,WN,727,85,19.0,MDW,MCI,405,1.0
2020,1,5,6,11:45,11:45,17:00,WN,951,85,0.0,MDW,MCI,405,0.0
2020,1,5,6,17:11,16:20,17:45,WN,2900,85,51.0,MDW,MCI,405,1.0
2020,1,5,6,15:25,15:15,22:55,WN,3665,85,10.0,MDW,MCI,405,0.0
2020,1,5,6,8:55,8:55,10:20,WN,3943,85,0.0,MDW,MCI,405,0.0
2020,1,5,6,7:02,7:00,14:05,WN,244,150,2.0,MDW,MCO,989,0.0
2020,1,5,6,19:57,19:15,13:55,WN,284,150,42.0,MDW,MCO,989,1.0
2020,1,5,6,11:10,11:05,14:35,WN,353,150,5.0,MDW,MCO,989,0.0
2020,1,5,6,16:23,13:00,13:45,WN,401,150,203.0,MDW,MCO,989,1.0
2020,1,5,6,6:28,6:15,9:45,WN,482,150,13.0,MDW,MCO,989,0.0
2020,1,5,6,20:04,20:05,15:55,WN,1189,150,-1.0,MDW,MCO,989,0.0
2020,1,5,6,14:09,14:00,13:35,WN,1206,150,9.0,MDW,MCO,989,0.0
2020,1,5,6,8:05,8:05,11:35,WN,1765,150,0.0,MDW,MCO,989,0.0
2020,1,5,6,17:30,17:10,23:00,WN,3050,150,20.0,MDW,MCO,989,1.0
2020,1,5,6,13:55,13:45,17:20,WN,994,120,10.0,MDW,MHT,838,0.0
2020,1,5,6,18:37,18:05,21:10,WN,1951,125,32.0,MDW,MHT,838,1.0
2020,1,5,6,10:44,10:40,16:05,WN,2813,120,4.0,MDW,MHT,838,0.0
2020,1,5,6,14:08,14:00,12:40,WN,1192,140,8.0,MDW,MSY,825,0.0
2020,1,5,6,9:08,9:05,11:50,WN,142,285,3.0,MDW,OAK,1844,0.0
2020,1,5,6,12:01,11:55,14:35,WN,562,280,6.0,MDW,OAK,1844,0.0
2020,1,5,6,20:38,20:10,12:35,WN,1076,280,28.0,MDW,OAK,1844,1.0
2020,1,5,6,17:03,16:30,17:05,WN,1161,285,33.0,MDW,OAK,1844,1.0
2020,1,5,6,14:05,13:30,16:15,WN,2195,285,35.0,MDW,OAK,1844,1.0
2020,1,5,6,17:55,17:15,18:40,WN,519,85,40.0,MDW,OMA,423,1.0
2020,1,5,6,10:02,9:55,11:45,WN,555,85,7.0,MDW,OMA,423,0.0
2020,1,5,6,15:42,15:45,17:10,WN,1020,85,-3.0,MDW,OMA,423,0.0
2020,1,5,6,12:34,12:35,14:00,WN,1066,85,-1.0,MDW,OMA,423,0.0
2020,1,5,6,13:30,13:25,12:40,WN,568,115,5.0,MDW,ORF,704,0.0
2020,1,5,6,8:33,8:35,9:40,WN,561,270,-2.0,MDW,PDX,1751,0.0
2020,1,5,6,18:57,18:35,12:50,WN,2804,270,22.0,MDW,PDX,1751,1.0
2020,1,5,6,15:40,15:40,18:50,WN,79,130,0.0,MDW,PHL,668,0.0
2020,1,5,6,12:45,12:45,16:05,WN,792,120,0.0,MDW,PHL,668,0.0
2020,1,5,6,10:40,9:35,12:30,WN,841,115,65.0,MDW,PHL,668,1.0
2020,1,5,6,17:26,17:15,18:45,WN,2789,130,11.0,MDW,PHL,668,0.0
2020,1,5,6,8:16,8:15,9:40,WN,259,230,1.0,MDW,PHX,1444,0.0
2020,1,5,6,17:16,16:45,19:40,WN,273,235,31.0,MDW,PHX,1444,1.0
2020,1,5,6,20:33,19:25,21:15,WN,507,230,68.0,MDW,PHX,1444,1.0
2020,1,5,6,16:12,16:05,12:35,WN,869,235,7.0,MDW,PHX,1444,0.0
2020,1,5,6,16:09,15:10,19:10,WN,921,235,59.0,MDW,PHX,1444,1.0
2020,1,5,6,12:49,12:45,9:15,WN,1842,235,4.0,MDW,PHX,1444,0.0
2020,1,5,6,10:09,10:10,12:05,WN,3501,230,-1.0,MDW,PHX,1444,0.0
2020,1,5,6,7:28,7:30,9:50,WN,1414,80,-2.0,MDW,PIT,402,0.0
2020,1,5,6,15:53,15:15,13:35,WN,2445,75,38.0,MDW,PIT,402,1.0
2020,1,5,6,11:19,11:15,13:30,WN,3170,75,4.0,MDW,PIT,402,0.0
2020,1,5,6,18:10,17:55,18:25,WN,3249,75,15.0,MDW,PIT,402,0.0
2020,1,5,6,19:02,18:15,11:10,WN,96,125,47.0,MDW,PVD,842,1.0
2020,1,5,6,12:28,12:30,10:00,WN,544,125,-2.0,MDW,PVD,842,0.0
2020,1,5,6,21:51,20:30,15:55,WN,2523,125,81.0,MDW,PVD,842,1.0
2020,1,5,6,15:17,15:15,19:10,WN,255,110,2.0,MDW,RDU,632,0.0
2020,1,5,6,12:29,12:10,8:45,WN,1429,105,19.0,MDW,RDU,632,1.0
2020,1,5,6,14:51,14:35,11:40,WN,1276,255,16.0,MDW,RNO,1680,1.0
2020,1,5,6,12:08,12:10,15:25,WN,1218,170,-2.0,MDW,RSW,1105,0.0
2020,1,5,6,20:25,19:55,17:55,WN,1558,165,30.0,MDW,RSW,1105,1.0
2020,1,5,6,9:15,9:15,13:05,WN,3413,170,0.0,MDW,RSW,1105,0.0
2020,1,5,6,12:50,12:40,13:45,WN,299,265,10.0,MDW,SAN,1728,0.0
2020,1,5,6,19:30,18:45,21:10,WN,375,265,45.0,MDW,SAN,1728,1.0
2020,1,5,6,8:29,8:20,15:30,WN,635,265,9.0,MDW,SAN,1728,0.0
2020,1,5,6,14:43,14:30,16:55,WN,1188,265,13.0,MDW,SAN,1728,0.0
2020,1,5,6,7:49,7:50,15:30,WN,511,175,-1.0,MDW,SAT,1036,0.0
2020,1,5,6,18:41,17:55,15:05,WN,693,65,46.0,MDW,SDF,271,1.0
2020,1,5,6,14:06,13:55,15:25,WN,823,65,11.0,MDW,SDF,271,0.0
2020,1,5,6,10:53,10:55,12:05,WN,2019,65,-2.0,MDW,SDF,271,0.0
2020,1,5,6,10:44,10:40,17:00,WN,371,270,4.0,MDW,SEA,1733,0.0
2020,1,5,6,20:30,20:00,22:30,WN,421,270,30.0,MDW,SEA,1733,1.0
2020,1,5,6,9:50,9:50,12:40,WN,332,290,0.0,MDW,SFO,1855,0.0
2020,1,5,6,19:32,19:15,22:15,WN,1009,290,17.0,MDW,SFO,1855,1.0
2020,1,5,6,15:35,13:05,15:55,WN,1837,290,150.0,MDW,SFO,1855,1.0
2020,1,5,6,18:25,18:15,21:00,WN,2199,285,10.0,MDW,SJC,1838,0.0
2020,1,5,6,9:43,9:25,10:20,WN,151,210,18.0,MDW,SLC,1258,1.0
2020,1,5,6,17:23,16:40,13:40,WN,897,210,43.0,MDW,SLC,1258,1.0
2020,1,5,6,8:32,8:25,22:10,WN,3145,270,7.0,MDW,SMF,1790,0.0
2020,1,5,6,10:04,10:00,9:40,WN,29,65,4.0,MDW,STL,251,0.0
2020,1,5,6,7:21,7:20,23:05,WN,76,65,1.0,MDW,STL,251,0.0
2020,1,5,6,17:58,17:55,12:35,WN,166,65,3.0,MDW,STL,251,0.0
2020,1,5,6,11:07,11:05,21:15,WN,439,65,2.0,MDW,STL,251,0.0
2020,1,5,6,19:27,18:55,15:05,WN,490,65,32.0,MDW,STL,251,1.0
2020,1,5,6,15:53,15:55,16:20,WN,952,65,-2.0,MDW,STL,251,0.0
2020,1,5,6,14:51,14:45,15:50,WN,2205,65,6.0,MDW,STL,251,0.0
2020,1,5,6,17:03,16:55,8:30,WN,2263,65,8.0,MDW,STL,251,0.0
2020,1,5,6,13:09,13:05,12:25,WN,2361,65,4.0,MDW,STL,251,0.0
2020,1,5,6,17:46,17:40,20:10,WN,26,155,6.0,MDW,TPA,997,0.0
2020,1,5,6,13:48,13:50,17:20,WN,477,150,-2.0,MDW,TPA,997,0.0
2020,1,5,6,21:36,20:50,15:45,WN,514,150,46.0,MDW,TPA,997,1.0
2020,1,5,6,6:24,6:20,9:50,WN,979,150,4.0,MDW,TPA,997,0.0
2020,1,5,6,16:30,16:25,15:05,WN,1153,155,5.0,MDW,TPA,997,0.0
2020,1,5,6,11:08,10:40,12:25,WN,1847,150,28.0,MDW,TPA,997,1.0
2020,1,5,6,11:06,11:05,10:20,WN,280,225,1.0,MDW,TUS,1440,0.0
2020,1,5,6,19:28,18:45,11:00,WN,422,225,43.0,MDW,TUS,1440,1.0
2020,1,5,6,11:57,11:50,20:15,WN,145,95,7.0,MHT,BWI,377,0.0
2020,1,5,6,7:22,7:20,15:10,WN,420,95,2.0,MHT,BWI,377,0.0
2020,1,5,6,19:13,19:00,23:30,WN,435,95,13.0,MHT,BWI,377,0.0
2020,1,5,6,11:49,10:10,19:20,WN,1061,95,99.0,MHT,BWI,377,1.0
2020,1,5,6,8:28,8:30,10:00,WN,2149,90,-2.0,MHT,BWI,377,0.0
2020,1,5,6,15:58,14:45,12:40,WN,2437,95,73.0,MHT,BWI,377,1.0
2020,1,5,6,18:08,17:15,18:50,WN,2611,95,53.0,MHT,BWI,377,1.0
2020,1,5,6,16:40,15:55,13:35,WN,3226,95,45.0,MHT,BWI,377,1.0
2020,1,5,6,13:59,13:05,14:35,WN,3691,90,54.0,MHT,BWI,377,1.0
2020,1,5,6,8:22,6:45,9:50,WN,2719,365,97.0,MHT,LAS,2356,1.0
2020,1,5,6,6:46,6:45,10:10,WN,328,205,1.0,MHT,MCO,1142,0.0
2020,1,5,6,13:26,11:35,15:00,WN,976,205,111.0,MHT,MCO,1142,1.0
2020,1,5,6,9:44,9:40,13:05,WN,1933,205,4.0,MHT,MCO,1142,0.0
2020,1,5,6,16:58,16:50,18:25,WN,2213,200,8.0,MHT,MCO,1142,0.0
2020,1,5,6,21:50,21:15,19:00,WN,3680,195,35.0,MHT,MCO,1142,1.0
2020,1,5,6,9:56,9:45,11:45,WN,923,155,11.0,MHT,MDW,838,0.0
2020,1,5,6,18:33,17:50,19:25,WN,2888,155,43.0,MHT,MDW,838,1.0
2020,1,5,6,15:00,14:10,16:05,WN,2900,155,50.0,MHT,MDW,838,1.0
2020,1,5,6,20:14,19:00,20:30,WN,226,90,74.0,MHT,PHL,290,1.0
2020,1,5,6,14:13,14:10,10:00,WN,301,85,3.0,MHT,PHL,290,0.0
2020,1,5,6,16:44,16:30,8:30,WN,312,90,14.0,MHT,PHL,290,0.0
2020,1,5,6,9:20,9:20,15:30,WN,2463,85,0.0,MHT,PHL,290,0.0
2020,1,5,6,17:33,16:35,20:30,WN,1033,355,58.0,MHT,PHX,2279,1.0
2020,1,5,6,7:55,7:55,9:15,WN,3241,210,0.0,MHT,TPA,1204,0.0
2020,1,5,6,14:23,13:50,17:25,WN,3516,215,33.0,MHT,TPA,1204,1.0
2020,1,5,6,19:46,19:20,23:30,WN,41,75,26.0,MSY,BHM,321,1.0
2020,1,5,6,11:22,11:20,19:30,WN,521,75,2.0,MSY,BHM,321,0.0
2020,1,5,6,7:55,8:00,9:15,WN,1317,75,-5.0,MSY,BHM,321,0.0
2020,1,5,6,16:20,16:15,15:55,WN,762,85,5.0,MSY,BNA,471,0.0
2020,1,5,6,7:31,7:35,15:10,WN,3676,80,-4.0,MSY,BNA,471,0.0
2020,1,5,6,9:03,8:25,11:40,WN,432,135,38.0,MSY,BWI,998,1.0
2020,1,5,6,8:33,8:30,9:55,WN,158,85,3.0,MSY,DAL,437,0.0
2020,1,5,6,17:43,17:45,13:40,WN,426,85,-2.0,MSY,DAL,437,0.0
2020,1,5,6,15:01,15:05,13:45,WN,1936,85,-4.0,MSY,DAL,437,0.0
2020,1,5,6,12:00,12:00,20:15,WN,2101,85,0.0,MSY,DAL,437,0.0
2020,1,5,6,20:54,20:35,16:45,WN,3134,85,19.0,MSY,DAL,437,1.0
2020,1,5,6,12:09,12:05,9:25,WN,1194,100,4.0,MSY,FLL,673,0.0
2020,1,5,6,7:37,7:40,8:50,WN,253,70,-3.0,MSY,HOU,303,0.0
2020,1,5,6,19:28,19:30,23:00,WN,570,70,-2.0,MSY,HOU,303,0.0
2020,1,5,6,11:32,11:35,17:20,WN,689,70,-3.0,MSY,HOU,303,0.0
2020,1,5,6,13:57,13:55,13:45,WN,854,70,2.0,MSY,HOU,303,0.0
2020,1,5,6,16:45,16:45,14:25,WN,1192,70,0.0,MSY,HOU,303,0.0
2020,1,5,6,9:43,9:45,22:10,WN,1343,70,-2.0,MSY,HOU,303,0.0
2020,1,5,6,9:01,9:05,10:30,WN,2089,70,-4.0,MSY,HOU,303,0.0
2020,1,5,6,15:40,15:40,11:40,WN,3321,70,0.0,MSY,HOU,303,0.0
2020,1,5,6,8:22,8:20,10:20,WN,791,240,2.0,MSY,LAS,1501,0.0
2020,1,5,6,16:48,16:35,16:55,WN,1254,240,13.0,MSY,LAS,1501,0.0
2020,1,5,6,20:20,20:20,13:10,WN,117,95,0.0,MSY,MCO,550,0.0
2020,1,5,6,13:58,14:00,22:55,WN,1170,100,-2.0,MSY,MCO,550,0.0
2020,1,5,6,6:20,6:25,23:30,WN,2361,100,-5.0,MSY,MCO,550,0.0
2020,1,5,6,11:47,11:45,14:25,WN,3067,100,2.0,MSY,MCO,550,0.0
2020,1,5,6,17:36,16:45,17:50,WN,714,130,51.0,MSY,MDW,825,1.0
2020,1,5,6,12:31,12:30,15:10,WN,169,220,1.0,MSY,PHX,1301,0.0
2020,1,5,6,16:36,16:10,9:15,WN,85,80,26.0,MSY,TPA,487,1.0
2020,1,5,6,13:14,12:40,13:45,WN,788,85,34.0,MSY,TPA,487,1.0
2020,1,5,6,6:24,6:30,15:10,WN,806,85,-6.0,MSY,TPA,487,0.0
2020,1,5,6,11:01,10:55,12:25,WN,45,135,6.0,OAK,ABQ,889,0.0
2020,1,5,6,7:00,7:00,10:30,WN,406,135,0.0,OAK,ABQ,889,0.0
2020,1,5,6,19:54,19:20,22:30,WN,527,130,34.0,OAK,ABQ,889,1.0
2020,1,5,6,12:43,11:20,13:35,WN,882,250,83.0,OAK,BNA,1959,1.0
2020,1,5,6,10:25,10:10,12:40,WN,783,90,15.0,OAK,BOI,511,0.0
2020,1,5,6,20:38,19:35,16:45,WN,2612,85,63.0,OAK,BOI,511,1.0
2020,1,5,6,20:13,18:55,15:05,WN,444,65,78.0,OAK,BUR,325,1.0
2020,1,5,6,15:18,14:45,15:50,WN,481,65,33.0,OAK,BUR,325,1.0
2020,1,5,6,12:01,11:35,12:40,WN,891,65,26.0,OAK,BUR,325,1.0
2020,1,5,6,9:24,9:30,22:40,WN,1171,65,-6.0,OAK,BUR,325,0.0
2020,1,5,6,17:43,17:05,18:10,WN,1219,65,38.0,OAK,BUR,325,1.0
2020,1,5,6,16:30,15:20,16:25,WN,1311,65,70.0,OAK,BUR,325,1.0
2020,1,5,6,13:39,13:10,20:15,WN,2283,65,29.0,OAK,BUR,325,1.0
2020,1,5,6,10:40,10:35,11:40,WN,2459,65,5.0,OAK,BUR,325,0.0
2020,1,5,6,13:51,12:20,20:15,WN,2614,65,91.0,OAK,BUR,325,1.0
2020,1,5,6,22:04,19:30,23:30,WN,2732,65,154.0,OAK,BUR,325,1.0
2020,1,5,6,8:55,8:55,10:00,WN,3581,65,0.0,OAK,BUR,325,0.0
2020,1,5,6,8:00,8:05,9:10,WN,3772,65,-5.0,OAK,BUR,325,0.0
2020,1,5,6,14:52,13:10,15:15,WN,494,145,102.0,OAK,DEN,957,1.0
2020,1,5,6,17:37,16:50,16:10,WN,497,145,47.0,OAK,DEN,957,1.0
2020,1,5,6,21:50,19:10,22:35,WN,1426,145,160.0,OAK,DEN,957,1.0
2020,1,5,6,10:25,10:15,16:05,WN,1760,145,10.0,OAK,DEN,957,0.0
2020,1,5,6,20:32,19:40,21:40,WN,854,120,52.0,OAK,GEG,723,1.0
2020,1,5,6,17:08,15:20,21:00,WN,78,220,108.0,OAK,HOU,1642,1.0
2020,1,5,6,11:42,10:50,13:45,WN,506,220,52.0,OAK,HOU,1642,1.0
2020,1,5,6,16:01,15:00,16:25,WN,302,85,61.0,OAK,LAS,407,1.0
2020,1,5,6,6:55,6:55,15:25,WN,307,85,0.0,OAK,LAS,407,0.0
2020,1,5,6,14:00,12:45,12:25,WN,500,85,75.0,OAK,LAS,407,1.0
2020,1,5,6,8:50,8:40,11:05,WN,742,85,10.0,OAK,LAS,407,0.0
2020,1,5,6,10:11,10:10,11:35,WN,752,85,1.0,OAK,LAS,407,0.0
2020,1,5,6,21:05,19:45,12:50,WN,890,80,80.0,OAK,LAS,407,1.0
2020,1,5,6,14:23,13:55,15:20,WN,1585,85,28.0,OAK,LAS,407,1.0
2020,1,5,6,13:12,11:25,13:05,WN,1918,85,107.0,OAK,LAS,407,1.0
2020,1,5,6,6:25,6:25,7:50,WN,2448,85,0.0,OAK,LAS,407,0.0
2020,1,5,6,16:03,15:40,15:20,WN,2632,85,23.0,OAK,LAS,407,1.0
2020,1,5,6,17:32,16:30,14:25,WN,3327,85,62.0,OAK,LAS,407,1.0
2020,1,5,6,18:59,17:45,13:40,WN,3940,85,74.0,OAK,LAS,407,1.0
2020,1,5,6,12:27,12:00,21:15,WN,75,75,27.0,OAK,LAX,337,1.0
2020,1,5,6,9:28,9:00,10:20,WN,96,80,28.0,OAK,LAX,337,1.0
2020,1,5,6,6:59,7:00,19:30,WN,224,75,-1.0,OAK,LAX,337,0.0
2020,1,5,6,21:06,20:00,11:10,WN,252,80,66.0,OAK,LAX,337,1.0
2020,1,5,6,8:49,8:30,9:45,WN,304,75,19.0,OAK,LAX,337,1.0
2020,1,5,6,15:35,15:00,16:15,WN,495,75,35.0,OAK,LAX,337,1.0
2020,1,5,6,13:47,13:00,20:15,WN,746,75,47.0,OAK,LAX,337,1.0
2020,1,5,6,11:18,10:30,19:20,WN,1031,75,48.0,OAK,LAX,337,1.0
2020,1,5,6,14:17,14:00,8:15,WN,1107,75,17.0,OAK,LAX,337,1.0
2020,1,5,6,16:51,16:00,18:35,WN,1671,75,51.0,OAK,LAX,337,1.0
2020,1,5,6,17:33,17:00,18:15,WN,2208,75,33.0,OAK,LAX,337,1.0
2020,1,5,6,11:07,11:00,8:30,WN,2733,75,7.0,OAK,LAX,337,0.0
2020,1,5,6,20:31,18:00,17:05,WN,3394,75,151.0,OAK,LAX,337,1.0
2020,1,5,6,19:48,19:00,16:10,WN,3939,75,48.0,OAK,LAX,337,1.0
2020,1,5,6,16:23,15:00,18:45,WN,699,205,83.0,OAK,MCI,1489,1.0
2020,1,5,6,7:56,7:55,13:20,WN,3320,205,1.0,OAK,MCI,1489,0.0
2020,1,5,6,9:09,9:05,13:45,WN,79,240,4.0,OAK,MDW,1844,0.0
2020,1,5,6,15:16,14:25,18:45,WN,514,240,51.0,OAK,MDW,1844,1.0
2020,1,5,6,6:13,6:10,8:30,WN,792,245,3.0,OAK,MDW,1844,0.0
2020,1,5,6,12:50,12:10,18:15,WN,1136,245,40.0,OAK,MDW,1844,1.0
2020,1,5,6,17:55,17:15,17:00,WN,2091,235,40.0,OAK,MDW,1844,1.0
2020,1,5,6,15:42,14:45,15:55,WN,84,70,57.0,OAK,ONT,361,1.0
2020,1,5,6,11:31,11:15,12:25,WN,111,70,16.0,OAK,ONT,361,1.0
2020,1,5,6,21:07,20:00,20:10,WN,464,75,67.0,OAK,ONT,361,1.0
2020,1,5,6,19:53,17:05,21:15,WN,835,75,168.0,OAK,ONT,361,1.0
2020,1,5,6,19:39,18:50,10:45,WN,988,75,49.0,OAK,ONT,361,1.0
2020,1,5,6,8:43,8:45,10:00,WN,991,75,-2.0,OAK,ONT,361,0.0
2020,1,5,6,9:51,9:55,11:10,WN,2109,75,-4.0,OAK,ONT,361,0.0
2020,1,5,6,7:30,7:30,10:15,WN,2808,75,0.0,OAK,ONT,361,0.0
2020,1,5,6,16:29,15:40,16:55,WN,3765,75,49.0,OAK,ONT,361,1.0
2020,1,5,6,9:35,9:15,22:10,WN,286,100,20.0,OAK,PDX,543,1.0
